id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
5987,596,2024-08-31,1343,3,6,49,Suavizante 900ml,3.5,2,7.0
5988,67,2023-01-29,1952,1,3,20,Cebollas kg,1.8,2,3.6
5988,67,2023-01-29,1952,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
5988,67,2023-01-29,1952,3,6,54,Jabón de Manos 300ml,2.4,1,2.4
5988,67,2023-01-29,1952,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
5988,67,2023-01-29,1952,1,2,15,Salchichas kg,6.8,1,6.8
5988,67,2023-01-29,1952,3,7,61,Papel Aluminio 30m,4.2,4,16.8
5988,67,2023-01-29,1952,1,10,28,Pan Blanco 600g,2.2,2,4.4
5989,999,2023-06-13,2096,1,1,1,Leche Entera 1L,2.5,2,5.0
5989,999,2023-06-13,2096,1,10,26,Pan Integral 500g,2.8,3,8.4
5989,999,2023-06-13,2096,1,1,4,Mantequilla 250g,4.5,1,4.5
5989,999,2023-06-13,2096,1,2,9,Pollo Entero kg,5.2,1,5.2
5989,999,2023-06-13,2096,1,3,24,Papas kg,1.9,1,1.9
5989,999,2023-06-13,2096,1,3,23,Zanahorias kg,2.2,3,6.6
5989,999,2023-06-13,2096,1,3,20,Cebollas kg,1.8,1,1.8
5989,999,2023-06-13,2096,4,9,75,Lápiz Labial,8.5,1,8.5
5989,999,2023-06-13,2096,1,1,6,Yogur Griego 400g,4.8,1,4.8
5989,999,2023-06-13,2096,1,2,12,Chuletas de Cordero kg,22.9,2,45.8
5990,183,2023-02-19,876,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
5990,183,2023-02-19,876,1,3,17,Manzanas Rojas kg,3.4,4,13.6
5990,183,2023-02-19,876,2,5,41,Vino Tinto 750ml,12.5,4,50.0
5990,183,2023-02-19,876,1,2,10,Carne Molida kg,12.5,1,12.5
5990,183,2023-02-19,876,3,6,52,Desinfectante 1L,3.8,3,11.4
5991,161,2024-06-17,1900,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
5991,161,2024-06-17,1900,1,3,17,Manzanas Rojas kg,3.4,1,3.4
5991,161,2024-06-17,1900,2,5,41,Vino Tinto 750ml,12.5,1,12.5
5991,161,2024-06-17,1900,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
5991,161,2024-06-17,1900,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
5991,161,2024-06-17,1900,2,4,39,Te Helado 1.5L,3.1,2,6.2
5991,161,2024-06-17,1900,2,4,34,Fanta Naranja 2L,3.2,1,3.2
5991,161,2024-06-17,1900,4,8,70,Cepillo de Dientes,2.8,1,2.8
5992,695,2024-01-18,1432,1,1,1,Leche Entera 1L,2.5,2,5.0
5992,695,2024-01-18,1432,1,10,26,Pan Integral 500g,2.8,2,5.6
5992,695,2024-01-18,1432,1,1,4,Mantequilla 250g,4.5,2,9.0
5992,695,2024-01-18,1432,4,8,67,Pasta Dental 100ml,3.5,2,7.0
5992,695,2024-01-18,1432,4,8,70,Cepillo de Dientes,2.8,1,2.8
5992,695,2024-01-18,1432,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
5992,695,2024-01-18,1432,3,7,63,Papel Encerado 25m,3.6,1,3.6
5992,695,2024-01-18,1432,2,4,32,Coca Cola 2L,3.5,1,3.5
5993,543,2024-09-22,2053,4,8,67,Pasta Dental 100ml,3.5,1,3.5
5993,543,2024-09-22,2053,4,8,70,Cepillo de Dientes,2.8,2,5.6
5993,543,2024-09-22,2053,4,8,71,Enjuague Bucal 500ml,5.2,3,15.6
5993,543,2024-09-22,2053,1,2,10,Carne Molida kg,12.5,1,12.5
5993,543,2024-09-22,2053,1,3,19,Tomates kg,4.2,1,4.2
5993,543,2024-09-22,2053,1,3,25,Ajos kg,4.5,3,13.5
5993,543,2024-09-22,2053,3,6,55,Blanqueador 1L,2.8,4,11.2
5994,207,2023-07-01,1188,1,2,10,Carne Molida kg,12.5,1,12.5
5994,207,2023-07-01,1188,1,3,19,Tomates kg,4.2,2,8.4
5994,207,2023-07-01,1188,1,3,25,Ajos kg,4.5,1,4.5
5995,834,2023-08-22,2089,3,6,54,Jabón de Manos 300ml,2.4,1,2.4
5995,834,2023-08-22,2089,4,8,70,Cepillo de Dientes,2.8,3,8.4
5995,834,2023-08-22,2089,1,10,29,Galletas Integrales 400g,3.8,1,3.8
5996,351,2023-05-24,1874,1,1,1,Leche Entera 1L,2.5,1,2.5
5996,351,2023-05-24,1874,1,10,26,Pan Integral 500g,2.8,1,2.8
5996,351,2023-05-24,1874,1,1,4,Mantequilla 250g,4.5,1,4.5
5996,351,2023-05-24,1874,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
5996,351,2023-05-24,1874,1,1,5,Leche Descremada 1L,2.3,1,2.3
5997,813,2023-06-11,1547,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
5997,813,2023-06-11,1547,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
5997,813,2023-06-11,1547,1,3,24,Papas kg,1.9,3,5.7
5998,518,2023-02-09,830,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
5998,518,2023-02-09,830,1,10,27,Croissants 6 unidades,4.5,1,4.5
5998,518,2023-02-09,830,1,2,9,Pollo Entero kg,5.2,1,5.2
5998,518,2023-02-09,830,1,3,24,Papas kg,1.9,2,3.8
5998,518,2023-02-09,830,1,3,23,Zanahorias kg,2.2,2,4.4
5998,518,2023-02-09,830,1,3,20,Cebollas kg,1.8,4,7.2
5999,558,2024-04-16,2040,1,1,8,Queso Fresco 300g,5.2,1,5.2
5999,558,2024-04-16,2040,3,6,48,Detergente Líquido 1L,4.8,1,4.8
5999,558,2024-04-16,2040,4,8,65,Acondicionador 400ml,6.8,2,13.6
6000,988,2024-09-08,2049,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
6000,988,2024-09-08,2049,2,5,46,Ron 750ml,28.9,1,28.9
6000,988,2024-09-08,2049,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
6001,689,2024-08-20,1164,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
6001,689,2024-08-20,1164,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
6001,689,2024-08-20,1164,2,4,39,Te Helado 1.5L,3.1,1,3.1
6001,689,2024-08-20,1164,2,5,41,Vino Tinto 750ml,12.5,1,12.5
6001,689,2024-08-20,1164,2,5,43,Vodka 750ml,25.9,2,51.8
6002,971,2023-02-15,1791,1,10,31,Pan de Molde 700g,3.2,2,6.4
6002,971,2023-02-15,1791,1,10,27,Croissants 6 unidades,4.5,2,9.0
6002,971,2023-02-15,1791,2,5,45,Vino Blanco 750ml,11.8,1,11.8
6002,971,2023-02-15,1791,4,9,77,Mascarilla Facial,4.9,2,9.8
6003,136,2023-12-21,948,1,3,23,Zanahorias kg,2.2,2,4.4
6003,136,2023-12-21,948,2,5,45,Vino Blanco 750ml,11.8,3,35.4
6003,136,2023-12-21,948,1,10,26,Pan Integral 500g,2.8,1,2.8
6003,136,2023-12-21,948,4,8,64,Champú 400ml,6.5,1,6.5
6003,136,2023-12-21,948,3,6,54,Jabón de Manos 300ml,2.4,2,4.8
6004,267,2023-05-29,2176,1,1,8,Queso Fresco 300g,5.2,2,10.4
6004,267,2023-05-29,2176,2,4,35,Sprite 1.5L,2.8,1,2.8
6004,267,2023-05-29,2176,1,3,17,Manzanas Rojas kg,3.4,2,6.8
6004,267,2023-05-29,2176,1,1,3,Queso Manchego 200g,8.9,1,8.9
6005,429,2024-10-03,1509,2,5,42,Whisky 750ml,35.0,1,35.0
6005,429,2024-10-03,1509,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
6006,510,2024-12-18,2082,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
6006,510,2024-12-18,2082,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
6007,822,2023-05-30,1980,4,8,67,Pasta Dental 100ml,3.5,1,3.5
6007,822,2023-05-30,1980,4,8,70,Cepillo de Dientes,2.8,2,5.6
6007,822,2023-05-30,1980,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
6007,822,2023-05-30,1980,1,3,25,Ajos kg,4.5,2,9.0
6008,782,2023-11-15,1975,4,8,70,Cepillo de Dientes,2.8,2,5.6
6008,782,2023-11-15,1975,1,1,7,Crema de Leche 200ml,2.8,1,2.8
6008,782,2023-11-15,1975,3,6,54,Jabón de Manos 300ml,2.4,1,2.4
6009,142,2023-07-26,1744,4,9,72,Crema Facial 50ml,15.9,2,31.8
6009,142,2023-07-26,1744,4,9,73,Protector Solar 100ml,12.5,1,12.5
6009,142,2023-07-26,1744,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
6009,142,2023-07-26,1744,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
6009,142,2023-07-26,1744,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
6009,142,2023-07-26,1744,2,4,39,Te Helado 1.5L,3.1,1,3.1
6009,142,2023-07-26,1744,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
6009,142,2023-07-26,1744,1,3,23,Zanahorias kg,2.2,1,2.2
6010,621,2024-03-03,2030,3,6,52,Desinfectante 1L,3.8,1,3.8
6010,621,2024-03-03,2030,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
6010,621,2024-03-03,2030,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
6010,621,2024-03-03,2030,1,3,25,Ajos kg,4.5,1,4.5
6010,621,2024-03-03,2030,1,10,28,Pan Blanco 600g,2.2,1,2.2
6011,42,2023-02-09,964,2,5,43,Vodka 750ml,25.9,2,51.8
6011,42,2023-02-09,964,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
6011,42,2023-02-09,964,4,9,76,Crema Antiarrugas 50ml,25.8,2,51.6
6011,42,2023-02-09,964,4,9,77,Mascarilla Facial,4.9,3,14.7
6012,775,2023-08-14,1412,1,3,18,Plátanos kg,2.1,2,4.2
6012,775,2023-08-14,1412,2,4,33,Pepsi 1.5L,2.9,1,2.9
6013,127,2023-12-12,1592,3,6,52,Desinfectante 1L,3.8,1,3.8
6013,127,2023-12-12,1592,3,7,57,Toallas de Papel 6 rollos,7.2,3,21.6
6013,127,2023-12-12,1592,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
6013,127,2023-12-12,1592,1,10,26,Pan Integral 500g,2.8,1,2.8
6013,127,2023-12-12,1592,4,9,73,Protector Solar 100ml,12.5,2,25.0
6013,127,2023-12-12,1592,1,1,3,Queso Manchego 200g,8.9,1,8.9
6014,861,2024-07-31,948,2,5,41,Vino Tinto 750ml,12.5,1,12.5
6014,861,2024-07-31,948,2,5,45,Vino Blanco 750ml,11.8,1,11.8
6014,861,2024-07-31,948,1,1,3,Queso Manchego 200g,8.9,1,8.9
6015,702,2023-05-21,1426,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
6015,702,2023-05-21,1426,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
6015,702,2023-05-21,1426,2,4,39,Te Helado 1.5L,3.1,1,3.1
6015,702,2023-05-21,1426,4,8,64,Champú 400ml,6.5,2,13.0
6015,702,2023-05-21,1426,4,8,65,Acondicionador 400ml,6.8,2,13.6
6015,702,2023-05-21,1426,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
6015,702,2023-05-21,1426,3,6,50,Jabón en Polvo 1kg,5.2,4,20.8
6015,702,2023-05-21,1426,3,6,55,Blanqueador 1L,2.8,1,2.8
6015,702,2023-05-21,1426,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
6015,702,2023-05-21,1426,1,10,26,Pan Integral 500g,2.8,1,2.8
6015,702,2023-05-21,1426,2,4,32,Coca Cola 2L,3.5,1,3.5
6015,702,2023-05-21,1426,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
6016,74,2023-07-21,1144,1,3,19,Tomates kg,4.2,1,4.2
6016,74,2023-07-21,1144,1,3,20,Cebollas kg,1.8,1,1.8
6016,74,2023-07-21,1144,1,3,23,Zanahorias kg,2.2,1,2.2
6016,74,2023-07-21,1144,4,8,64,Champú 400ml,6.5,2,13.0
6016,74,2023-07-21,1144,4,8,65,Acondicionador 400ml,6.8,1,6.8
6016,74,2023-07-21,1144,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
6016,74,2023-07-21,1144,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
6017,823,2023-11-19,933,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
6017,823,2023-11-19,933,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
6017,823,2023-11-19,933,2,4,39,Te Helado 1.5L,3.1,2,6.2
6017,823,2023-11-19,933,1,2,9,Pollo Entero kg,5.2,1,5.2
6017,823,2023-11-19,933,3,7,61,Papel Aluminio 30m,4.2,1,4.2
6018,192,2023-12-14,909,4,8,64,Champú 400ml,6.5,2,13.0
6018,192,2023-12-14,909,4,8,65,Acondicionador 400ml,6.8,2,13.6
6018,192,2023-12-14,909,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
6019,226,2024-06-18,1066,1,2,10,Carne Molida kg,12.5,1,12.5
6019,226,2024-06-18,1066,1,3,19,Tomates kg,4.2,4,16.8
6019,226,2024-06-18,1066,1,3,25,Ajos kg,4.5,1,4.5
6019,226,2024-06-18,1066,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
6020,59,2024-09-28,2194,1,2,16,Jamón Serrano 200g,9.5,4,38.0
6020,59,2024-09-28,2194,1,3,23,Zanahorias kg,2.2,1,2.2
6020,59,2024-09-28,2194,1,3,19,Tomates kg,4.2,1,4.2
6021,686,2023-12-13,1238,4,8,64,Champú 400ml,6.5,1,6.5
6021,686,2023-12-13,1238,4,8,65,Acondicionador 400ml,6.8,2,13.6
6021,686,2023-12-13,1238,4,8,66,Jabón Corporal 250ml,4.2,4,16.8
6021,686,2023-12-13,1238,1,3,19,Tomates kg,4.2,1,4.2
6022,62,2023-09-21,1369,1,2,13,Pechuga de Pollo kg,8.7,1,8.7
6023,648,2024-04-03,1376,3,6,52,Desinfectante 1L,3.8,1,3.8
6023,648,2024-04-03,1376,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
6023,648,2024-04-03,1376,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
6023,648,2024-04-03,1376,4,8,68,Desodorante 150ml,4.8,1,4.8
6023,648,2024-04-03,1376,1,1,2,Yogur Natural 500g,3.2,1,3.2
6024,869,2024-08-11,2128,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
6024,869,2024-08-11,2128,1,10,27,Croissants 6 unidades,4.5,4,18.0
6024,869,2024-08-11,2128,2,5,42,Whisky 750ml,35.0,2,70.0
6024,869,2024-08-11,2128,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
6024,869,2024-08-11,2128,1,10,26,Pan Integral 500g,2.8,1,2.8
6025,531,2024-11-12,1143,1,3,24,Papas kg,1.9,2,3.8
6025,531,2024-11-12,1143,1,10,28,Pan Blanco 600g,2.2,4,8.8
6025,531,2024-11-12,1143,2,4,32,Coca Cola 2L,3.5,2,7.0
6025,531,2024-11-12,1143,1,3,20,Cebollas kg,1.8,1,1.8
6025,531,2024-11-12,1143,1,1,7,Crema de Leche 200ml,2.8,1,2.8
6025,531,2024-11-12,1143,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
6025,531,2024-11-12,1143,4,8,65,Acondicionador 400ml,6.8,4,27.2
6025,531,2024-11-12,1143,3,6,54,Jabón de Manos 300ml,2.4,1,2.4
6026,469,2024-06-10,887,1,1,1,Leche Entera 1L,2.5,4,10.0
6026,469,2024-06-10,887,1,10,26,Pan Integral 500g,2.8,1,2.8
6026,469,2024-06-10,887,1,1,4,Mantequilla 250g,4.5,3,13.5
6026,469,2024-06-10,887,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
6027,500,2023-07-06,1143,1,1,1,Leche Entera 1L,2.5,4,10.0
6027,500,2023-07-06,1143,1,10,26,Pan Integral 500g,2.8,4,11.2
6027,500,2023-07-06,1143,1,1,4,Mantequilla 250g,4.5,3,13.5
6027,500,2023-07-06,1143,1,3,25,Ajos kg,4.5,3,13.5
6027,500,2023-07-06,1143,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
6028,82,2024-10-28,1261,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
6028,82,2024-10-28,1261,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
6028,82,2024-10-28,1261,2,4,39,Te Helado 1.5L,3.1,2,6.2
6028,82,2024-10-28,1261,4,8,67,Pasta Dental 100ml,3.5,1,3.5
6028,82,2024-10-28,1261,4,8,70,Cepillo de Dientes,2.8,1,2.8
6028,82,2024-10-28,1261,4,8,71,Enjuague Bucal 500ml,5.2,4,20.8
6029,220,2023-01-04,1218,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
6029,220,2023-01-04,1218,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
6029,220,2023-01-04,1218,2,4,39,Te Helado 1.5L,3.1,1,3.1
6029,220,2023-01-04,1218,1,3,25,Ajos kg,4.5,1,4.5
6029,220,2023-01-04,1218,2,5,45,Vino Blanco 750ml,11.8,2,23.6
6029,220,2023-01-04,1218,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
6030,901,2023-08-14,1007,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
6030,901,2023-08-14,1007,2,4,32,Coca Cola 2L,3.5,1,3.5
6030,901,2023-08-14,1007,3,7,58,Servilletas 200 unidades,2.4,3,7.2
6031,132,2024-03-20,1163,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
6031,132,2024-03-20,1163,2,5,46,Ron 750ml,28.9,1,28.9
6031,132,2024-03-20,1163,1,3,17,Manzanas Rojas kg,3.4,2,6.8
6031,132,2024-03-20,1163,1,3,21,Lechuga unidad,1.5,2,3.0
6032,487,2023-11-16,1355,3,6,48,Detergente Líquido 1L,4.8,2,9.6
6032,487,2023-11-16,1355,3,6,49,Suavizante 900ml,3.5,2,7.0
6032,487,2023-11-16,1355,3,7,56,Papel Higiénico 12 rollos,8.5,2,17.0
6032,487,2023-11-16,1355,1,1,1,Leche Entera 1L,2.5,4,10.0
6032,487,2023-11-16,1355,1,10,26,Pan Integral 500g,2.8,3,8.4
6032,487,2023-11-16,1355,1,1,4,Mantequilla 250g,4.5,4,18.0
6032,487,2023-11-16,1355,2,5,42,Whisky 750ml,35.0,1,35.0
6032,487,2023-11-16,1355,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
6033,865,2024-03-03,946,2,4,32,Coca Cola 2L,3.5,3,10.5
6033,865,2024-03-03,946,2,4,35,Sprite 1.5L,2.8,1,2.8
6033,865,2024-03-03,946,2,4,38,Agua Con Gas 1L,1.8,1,1.8
6033,865,2024-03-03,946,4,8,68,Desodorante 150ml,4.8,3,14.4
6033,865,2024-03-03,946,3,6,49,Suavizante 900ml,3.5,3,10.5
6033,865,2024-03-03,946,4,8,64,Champú 400ml,6.5,2,13.0
6034,669,2023-09-06,1206,1,3,21,Lechuga unidad,1.5,2,3.0
6034,669,2023-09-06,1206,1,1,2,Yogur Natural 500g,3.2,4,12.8
6034,669,2023-09-06,1206,3,7,58,Servilletas 200 unidades,2.4,1,2.4
6035,89,2024-05-08,1236,1,2,11,Lomo de Cerdo kg,15.8,3,47.4
6035,89,2024-05-08,1236,1,3,17,Manzanas Rojas kg,3.4,4,13.6
6035,89,2024-05-08,1236,2,5,41,Vino Tinto 750ml,12.5,1,12.5
6035,89,2024-05-08,1236,4,9,73,Protector Solar 100ml,12.5,2,25.0
6036,636,2023-06-04,854,1,2,10,Carne Molida kg,12.5,1,12.5
6036,636,2023-06-04,854,1,3,19,Tomates kg,4.2,1,4.2
6036,636,2023-06-04,854,1,3,25,Ajos kg,4.5,2,9.0
6036,636,2023-06-04,854,4,8,67,Pasta Dental 100ml,3.5,2,7.0
6036,636,2023-06-04,854,4,8,70,Cepillo de Dientes,2.8,1,2.8
6036,636,2023-06-04,854,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
6036,636,2023-06-04,854,1,3,25,Ajos kg,4.5,2,9.0
6036,636,2023-06-04,854,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
6037,721,2023-07-29,944,2,5,42,Whisky 750ml,35.0,1,35.0
6037,721,2023-07-29,944,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
6037,721,2023-07-29,944,3,6,52,Desinfectante 1L,3.8,2,7.6
6038,534,2024-06-08,1628,1,3,25,Ajos kg,4.5,1,4.5
6038,534,2024-06-08,1628,1,2,10,Carne Molida kg,12.5,3,37.5
6038,534,2024-06-08,1628,1,3,19,Tomates kg,4.2,2,8.4
6038,534,2024-06-08,1628,1,3,25,Ajos kg,4.5,1,4.5
6038,534,2024-06-08,1628,2,4,38,Agua Con Gas 1L,1.8,3,5.4
6038,534,2024-06-08,1628,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
6038,534,2024-06-08,1628,1,10,30,Tostadas 300g,2.9,1,2.9
6039,608,2023-09-17,1101,2,5,40,Cerveza Lager 6pack,8.9,3,26.7
6039,608,2023-09-17,1101,2,4,32,Coca Cola 2L,3.5,1,3.5
6039,608,2023-09-17,1101,3,7,58,Servilletas 200 unidades,2.4,1,2.4
6039,608,2023-09-17,1101,1,3,19,Tomates kg,4.2,1,4.2
6039,608,2023-09-17,1101,1,3,20,Cebollas kg,1.8,2,3.6
6039,608,2023-09-17,1101,1,3,23,Zanahorias kg,2.2,1,2.2
6039,608,2023-09-17,1101,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
6039,608,2023-09-17,1101,1,10,27,Croissants 6 unidades,4.5,1,4.5
6039,608,2023-09-17,1101,1,3,24,Papas kg,1.9,2,3.8
6039,608,2023-09-17,1101,1,2,15,Salchichas kg,6.8,1,6.8
6039,608,2023-09-17,1101,1,2,13,Pechuga de Pollo kg,8.7,1,8.7
6040,157,2024-07-29,1376,1,2,10,Carne Molida kg,12.5,4,50.0
6040,157,2024-07-29,1376,1,3,19,Tomates kg,4.2,1,4.2
6040,157,2024-07-29,1376,1,3,25,Ajos kg,4.5,4,18.0
6040,157,2024-07-29,1376,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
6040,157,2024-07-29,1376,4,9,75,Lápiz Labial,8.5,3,25.5
6041,103,2024-06-20,828,2,5,42,Whisky 750ml,35.0,1,35.0
6041,103,2024-06-20,828,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
6041,103,2024-06-20,828,1,2,10,Carne Molida kg,12.5,1,12.5
6041,103,2024-06-20,828,1,3,19,Tomates kg,4.2,2,8.4
6041,103,2024-06-20,828,1,3,25,Ajos kg,4.5,2,9.0
6041,103,2024-06-20,828,3,6,52,Desinfectante 1L,3.8,2,7.6
6041,103,2024-06-20,828,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
6041,103,2024-06-20,828,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
6041,103,2024-06-20,828,1,10,26,Pan Integral 500g,2.8,1,2.8
6042,933,2023-11-09,895,1,2,9,Pollo Entero kg,5.2,3,15.6
6042,933,2023-11-09,895,1,3,24,Papas kg,1.9,3,5.7
6042,933,2023-11-09,895,1,3,23,Zanahorias kg,2.2,2,4.4
6042,933,2023-11-09,895,1,3,20,Cebollas kg,1.8,1,1.8
6042,933,2023-11-09,895,1,1,1,Leche Entera 1L,2.5,2,5.0
6042,933,2023-11-09,895,1,10,26,Pan Integral 500g,2.8,3,8.4
6042,933,2023-11-09,895,1,1,4,Mantequilla 250g,4.5,1,4.5
6042,933,2023-11-09,895,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
6043,94,2023-02-28,1452,1,2,10,Carne Molida kg,12.5,3,37.5
6043,94,2023-02-28,1452,1,3,19,Tomates kg,4.2,4,16.8
6043,94,2023-02-28,1452,1,3,25,Ajos kg,4.5,1,4.5
6044,848,2024-09-09,1427,1,3,25,Ajos kg,4.5,1,4.5
6044,848,2024-09-09,1427,1,1,1,Leche Entera 1L,2.5,3,7.5
6044,848,2024-09-09,1427,1,10,26,Pan Integral 500g,2.8,1,2.8
6044,848,2024-09-09,1427,1,1,4,Mantequilla 250g,4.5,2,9.0
6045,719,2024-08-11,1485,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
6045,719,2024-08-11,1485,1,3,21,Lechuga unidad,1.5,2,3.0
6045,719,2024-08-11,1485,2,4,38,Agua Con Gas 1L,1.8,2,3.6
6045,719,2024-08-11,1485,1,10,29,Galletas Integrales 400g,3.8,1,3.8
6045,719,2024-08-11,1485,1,3,17,Manzanas Rojas kg,3.4,2,6.8
6045,719,2024-08-11,1485,3,6,48,Detergente Líquido 1L,4.8,1,4.8
6045,719,2024-08-11,1485,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
6045,719,2024-08-11,1485,2,5,44,Cerveza Artesanal 500ml,6.5,3,19.5
6046,432,2024-01-04,1538,1,2,10,Carne Molida kg,12.5,1,12.5
6046,432,2024-01-04,1538,1,3,19,Tomates kg,4.2,1,4.2
6046,432,2024-01-04,1538,1,3,25,Ajos kg,4.5,1,4.5
6046,432,2024-01-04,1538,2,4,32,Coca Cola 2L,3.5,1,3.5
6046,432,2024-01-04,1538,2,4,35,Sprite 1.5L,2.8,2,5.6
6046,432,2024-01-04,1538,2,4,38,Agua Con Gas 1L,1.8,1,1.8
6046,432,2024-01-04,1538,2,5,41,Vino Tinto 750ml,12.5,1,12.5
6047,487,2023-09-09,1116,2,5,42,Whisky 750ml,35.0,1,35.0
6047,487,2023-09-09,1116,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
6047,487,2023-09-09,1116,1,1,8,Queso Fresco 300g,5.2,1,5.2
6047,487,2023-09-09,1116,1,10,31,Pan de Molde 700g,3.2,1,3.2
6048,737,2023-05-04,1731,4,8,67,Pasta Dental 100ml,3.5,3,10.5
6048,737,2023-05-04,1731,4,8,70,Cepillo de Dientes,2.8,2,5.6
6048,737,2023-05-04,1731,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
6048,737,2023-05-04,1731,2,5,41,Vino Tinto 750ml,12.5,2,25.0
6048,737,2023-05-04,1731,2,5,45,Vino Blanco 750ml,11.8,3,35.4
6048,737,2023-05-04,1731,1,1,3,Queso Manchego 200g,8.9,1,8.9
6049,826,2023-04-20,2130,2,5,41,Vino Tinto 750ml,12.5,1,12.5
6049,826,2023-04-20,2130,2,5,45,Vino Blanco 750ml,11.8,2,23.6
6049,826,2023-04-20,2130,1,1,3,Queso Manchego 200g,8.9,3,26.7
6049,826,2023-04-20,2130,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
6050,429,2023-04-25,2145,1,3,19,Tomates kg,4.2,1,4.2
6050,429,2023-04-25,2145,1,3,20,Cebollas kg,1.8,1,1.8
6050,429,2023-04-25,2145,1,3,23,Zanahorias kg,2.2,1,2.2
6050,429,2023-04-25,2145,1,10,29,Galletas Integrales 400g,3.8,3,11.4
6050,429,2023-04-25,2145,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
6051,375,2023-11-10,1071,1,1,2,Yogur Natural 500g,3.2,1,3.2
6051,375,2023-11-10,1071,1,10,30,Tostadas 300g,2.9,1,2.9
6051,375,2023-11-10,1071,4,9,72,Crema Facial 50ml,15.9,3,47.7
6051,375,2023-11-10,1071,4,9,73,Protector Solar 100ml,12.5,1,12.5
6051,375,2023-11-10,1071,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
6051,375,2023-11-10,1071,3,7,57,Toallas de Papel 6 rollos,7.2,3,21.6
6051,375,2023-11-10,1071,1,2,10,Carne Molida kg,12.5,1,12.5
